Row ID,Order ID,Customer ID,Product ID,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rate,Review,Summary
117,CA-2014-115259,RC-19960,OFF-EN-10002504,Consumer,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,5,Brilliant,Very Good product. Water flow must be slow from pump but it's okay.
118,CA-2015-110457,DK-13090,FUR-TA-10001768,Consumer,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,1,Absolute rubbish!,Water inlet is not good
119,US-2015-136476,GG-14650,OFF-BI-10003650,Corporate,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,5,Terrific,Awesome
120,CA-2016-103730,SC-20725,FUR-FU-10002157,Consumer,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,5,Terrific purchase,OWSUM PRODUCT
121,CA-2016-103730,SC-20725,OFF-BI-10003910,Consumer,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878,3,Just okay,Not so good
122,CA-2016-103730,SC-20725,OFF-ST-10000777,Consumer,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,4,Nice product,"Cooler is really very good, but use any cooler ventilation os a must, without ventilation no cooler will work, especially in rainy season.Product is original, was delivered safely.- this review is after a week."
123,CA-2016-103730,SC-20725,OFF-EN-10002500,Consumer,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,4,Good quality product,??ice product
124,CA-2016-103730,SC-20725,TEC-PH-10003875,Consumer,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,5,Perfect product!,Not working motors and very bad poor maharaja cooler
125,US-2014-152030,AD-10180,FUR-CH-10004063,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,5,Must buy!,Very good product worth buying
126,US-2014-134614,PF-19165,FUR-TA-10004534,Consumer,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,5,Perfect product!,Good product
127,US-2017-107272,TS-21610,OFF-BI-10003274,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2,Bad quality,Fan speed is slow and making lot of noise
128,US-2017-107272,TS-21610,OFF-ST-10002974,Consumer,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,5,Mind-blowing purchase,Nice cooler .Perfect for hall.
129,US-2016-125969,LS-16975,FUR-CH-10001146,Home Office,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,4,Worth the money,Very good cooling
130,US-2016-125969,LS-16975,FUR-FU-10003773,Home Office,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,1,Worst experience ever!,Average production
131,US-2017-164147,DW-13585,TEC-PH-10002293,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,4,Really Nice,Awesome
132,US-2017-164147,DW-13585,OFF-PA-10002377,Corporate,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,5,Fabulous!,Awesome
133,US-2017-164147,DW-13585,OFF-FA-10002780,Corporate,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,5,Highly recommended,Nice product
134,CA-2016-145583,LC-16885,OFF-PA-10001804,Consumer,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,5,Fabulous!,Good aircoolr
135,CA-2016-145583,LC-16885,OFF-PA-10001736,Consumer,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,4,Good quality product,Nice
136,CA-2016-145583,LC-16885,OFF-AR-10001149,Consumer,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,5,Great product,Good condition best cooling
137,CA-2016-145583,LC-16885,OFF-FA-10002988,Consumer,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,4,Really Nice,Good product
138,CA-2016-145583,LC-16885,OFF-BI-10004781,Consumer,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,5,Wonderful,Good
139,CA-2016-145583,LC-16885,OFF-SU-10001218,Consumer,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,5,Just wow!,"Superb nice cooling,simply awesome unbeatable at this price range."
140,CA-2016-145583,LC-16885,FUR-FU-10001706,Consumer,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,4,Good quality product,"Build quality is better than Symphony Jumbo 70.However, cooling is a bit lesser and noise a bit more than Symphony Jumbo 70.A larger tank capacity of 90-100 ltr with Aspen pads is desirable."
141,CA-2016-110366,JD-15895,FUR-FU-10004848,Corporate,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,3,Just okay,Product quality is very bad and fan blade broken... Air flow average
142,CA-2017-106180,SH-19975,OFF-AR-10000940,Corporate,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,5,Super!,Good product
143,CA-2017-106180,SH-19975,OFF-EN-10004030,Corporate,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,3,Nice,Nice product
144,CA-2017-106180,SH-19975,OFF-PA-10004327,Corporate,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,5,Fabulous!,Amazing
145,CA-2017-155376,SG-20080,OFF-AP-10001058,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518,1,Worthless,This cooler is not not cooling the room
146,CA-2015-110744,HA-14920,OFF-ST-10003656,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,5,Worth every penny,Excellent
147,CA-2014-110072,MG-17680,FUR-FU-10000521,Home Office,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,4,Worth the money,Cooling system is good
148,CA-2016-114489,JE-16165,TEC-PH-10000215,Corporate,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015,1,Absolute rubbish!,Speed of cooler is slower than fan after one week of use.
149,CA-2016-114489,JE-16165,TEC-PH-10001448,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,5,Super!,Awesome for big rooms.
150,CA-2016-114489,JE-16165,FUR-CH-10000454,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,4,Very Good,"Cooler is good but sige is big colling good prise 6500The cooler is good, but its airing speed is low.Makes very little noise and is good to watch."
151,CA-2016-114489,JE-16165,OFF-BI-10002735,Corporate,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285,4,Really Nice,Good product
152,CA-2016-158834,TW-21025,OFF-AP-10000326,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,3,Just okay,Speed is very slow
153,CA-2016-158834,TW-21025,TEC-PH-10001254,Home Office,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,5,Terrific purchase,"Very good product, in all respect it is one of the best desert cooler in the market and finally thanks to Flipkart & product designer/ manufacturers.it looks simple but cooling effect is amaging ."
154,CA-2015-124919,SP-20650,OFF-PA-10001950,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271,5,Mind-blowing purchase,Very good
155,CA-2015-124919,SP-20650,OFF-PA-10002254,Corporate,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392,5,Highly recommended,Awesome
156,CA-2015-124919,SP-20650,OFF-ST-10001590,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,1,Very poor,Not satisfied with the cooling very bad cooling
157,CA-2015-118948,NK-18490,OFF-AR-10001547,Home Office,Office Supplies,Art,Newell 311,6.63,3,0,1.7901,5,Mind-blowing purchase,I think that it is small but it is big and Colling is excellent
158,CA-2014-104269,DB-13060,FUR-CH-10004063,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,5,Terrific purchase,Very nice product I am happy
159,CA-2016-114104,NP-18670,OFF-LA-10002475,Consumer,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,5,Best in the market!,I like it. It is good.
160,CA-2016-114104,NP-18670,TEC-PH-10004536,Consumer,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,5,Excellent,Good
161,CA-2016-162733,TT-21070,OFF-PA-10002751,Consumer,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691,4,Delightful,The product is very good and the product was delivered on time.
162,CA-2015-119697,EM-13960,TEC-AC-10003657,Consumer,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,5,Wonderful,Very nice
163,CA-2016-154508,RD-19900,OFF-EN-10001990,Consumer,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,5,Great product,As expected it's fit to 150sqft room. Cool air
164,CA-2016-113817,MJ-17740,OFF-BI-10004002,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,1,Worst experience ever!,Fan speed low and do not proper cooling....
165,CA-2014-139892,BM-11140,OFF-AR-10004441,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,5,Terrific,Excellent ???????????
166,CA-2014-139892,BM-11140,TEC-MA-10000822,Consumer,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,4,Value-for-money,Good but it's too Big
167,CA-2014-139892,BM-11140,OFF-ST-10000991,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,5,Fabulous!,Superb cooler. It cools room within 5 minute . Amazing cooler amazing price.
168,CA-2014-139892,BM-11140,FUR-CH-10004287,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,4,Good choice,"Good Quality Product, Drain system needs improvement"
169,CA-2014-139892,BM-11140,OFF-AR-10002656,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,5,Must buy!,Best cooler in market
170,CA-2014-139892,BM-11140,OFF-AP-10002518,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,4,Good quality product,"Smart cooling, we are using the cooler in fan speed of one feeling like winter. Thanks maharaja..."
171,CA-2014-139892,BM-11140,TEC-PH-10003931,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,5,Wonderful,Thanks
172,CA-2014-118962,CS-12130,OFF-PA-10000659,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418,4,Very Good,Fantastic product thanks maharaja & filpcart
173,CA-2014-118962,CS-12130,OFF-PA-10001144,Consumer,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,5,Excellent,Awesome ???
174,CA-2014-118962,CS-12130,FUR-CH-10003817,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,1,Very poor,Very useless service
175,US-2014-100853,JB-15400,OFF-AP-10000891,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,5,Mind-blowing purchase,Good
176,US-2014-100853,JB-15400,OFF-LA-10003148,Corporate,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,5,Classy product,Occupies space but is worth it
177,US-2017-152366,SJ-20500,OFF-AP-10002684,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,4,Wonderful,Nice cooler with strong and quality built. Using it from last 2 months.
178,US-2015-101511,JE-15745,FUR-CH-10004698,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,1,Worst experience ever!,If ur staying in hot city. This is waste. Don't buy.
179,US-2015-101511,JE-15745,OFF-SU-10002189,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,5,Just wow!,Excellent
180,CA-2015-137225,JK-15640,OFF-AR-10001940,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,3,Nice,Cooler is good but very dirty smell ???ø
181,CA-2014-166191,DK-13150,OFF-ST-10003455,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,1,Absolute rubbish!,Not effective cooling. Fan area of effect is also very narrow. Not ideal. Returned it.
182,CA-2014-166191,DK-13150,TEC-AC-10004659,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,3,Decent product,Built quality is not up to the mark. Overall avearge.
183,CA-2014-158274,RM-19675,TEC-PH-10003273,Home Office,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296,5,Mind-blowing purchase,Awesome
184,CA-2014-158274,RM-19675,TEC-PH-10004896,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986,1,Hated it!,"Very bad product. Its water tank is not sufficient for a day, tank empty in 4 hours and not open easily for cleaning"
185,CA-2014-158274,RM-19675,TEC-AC-10002345,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,1,Useless product,Wrost cooler ever purchased. Not even 10 feet throw. Build quality is not upto mark. Purchase another good brand cooler instead of this.
186,CA-2016-105018,SK-19990,OFF-BI-10001890,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,4,Wonderful,Good working in maharaja
187,CA-2014-123260,FM-14290,TEC-AC-10002323,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984,5,Awesome,Nice cooler... You can go for itƒ?§ƒ?§
188,CA-2016-157000,AM-10360,OFF-ST-10001328,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,5,Super!,Fabulous
189,CA-2016-157000,AM-10360,OFF-PA-10001950,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,4,Good quality product,value for money
190,CA-2015-102281,MP-17470,FUR-BO-10002613,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,3,Fair,Cooling very late n water will come slowly
191,CA-2015-102281,MP-17470,TEC-PH-10001552,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928,4,Worth the money,Good but how to wash the cooler....... It's tension.........
192,CA-2015-102281,MP-17470,OFF-PA-10000061,Home Office,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832,4,Good choice,Nice products...
193,CA-2015-102281,MP-17470,FUR-BO-10002545,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,3,Good,Fan speed is low but great cooling
194,CA-2015-102281,MP-17470,OFF-AR-10003514,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567,5,Simply awesome,"Good cooler for big rooms, water lasts full night works best with cross ventilation, highly recommended"
195,CA-2015-131457,MZ-17515,OFF-EN-10001509,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116,4,Value-for-money,Very good and smooth working.. All functions are very good but wood grass all side bad improve side honeycomb cooling pad.
196,CA-2014-140004,CB-12025,OFF-AR-10004685,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,1,Absolute rubbish!,Waste of money ???­???­
197,CA-2014-140004,CB-12025,OFF-AR-10004027,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,1,Unsatisfactory,Not god air thorw not god quality not accepted
198,CA-2017-107720,VM-21685,OFF-ST-10001414,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276,4,Good quality product,"Cheap and best cooler, even good for extreme summer"
199,US-2017-124303,FH-14365,OFF-BI-10000343,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,5,Mind-blowing purchase,Nice product
200,US-2017-124303,FH-14365,OFF-PA-10002749,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,5,Awesome,I am very happy
201,CA-2017-105074,MB-17305,OFF-PA-10002666,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,5,Terrific,Nice
202,CA-2014-133690,BS-11755,FUR-TA-10004289,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,3,Nice,Air throw weak
203,CA-2014-133690,BS-11755,OFF-AP-10003622,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,5,Wonderful,super
